BUDGETUNIT,SCHOOLID,SCHOOLNAME,SCHOOLADDR,GOVERNANCE,COLLABORAT,GEOGRAPHIC,MANAGEDBYN,CPSUNIT,1314_NCES,1314_CPS U,1314_ISBE,1314_Oracl,1314_Class,1314_Schoo,1314_S_Typ,1314_Sch_1,1314_Gover,1314_Chart,1314_Grade,1314_Atten,1314_Progr,1314_Ward,1314_Commu,1314_Com_1,1314_IL Se,1314_IL Re,1314_US Co,1314_Geogr,1314_Geo_1,1314_Cook,1314_Censu,X,Y,Location 1
U23221,609919,FISKE,6020 S Langley Ave,District,Network 9,Network 9,Network 9,3360,170993000773,3360,150162990252204,23221,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,IB||,20,42,Woodlawn,3,5,1,Woodlawn,13,3,170314205001001,-87.608632896769478,41.785182816749931,"6020 S Langley Ave
(41.785182816749, -87.60863289676)"
U29071,609920,KANOON,2233 S Kedzie Ave,District,Network 7,Network 7,Network 7,3370,170993000787,3370,150162990252806,29071,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,24,30,South Lawndale,11,21,4,Pilsen - Little Village,16,7,170313009002003,-87.705112077441754,41.85077148397108,"2233 S Kedzie Ave
(41.850771483971, -87.70511207744)"
U23231,609921,TELPOCHCALLI,2832 W 24th Blvd,District,Network 7,Network 7,OS4,3380,170993001613,3380,150162990252901,23231,CPS,Regular,"District, non-alternative",ES,District,,ES,K-8th,Magnet_Cluster||World_Language||Early_Childhood_Program||,12,30,South Lawndale,11,21,4,Pilsen - Little Village,16,7,170318407002011,-87.696005879407224,41.847947432627166,"2832 W 24th Blvd
(41.847947432627, -87.69600587940)"
U26772,609922,BELMONT-CRAGIN,5252 W Palmer St,District,Network 3,Network 3,Network 3,3390,170993004720,3390,150162990252923,26772,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Early_Childhood_Program||,37,19,Belmont Cragin,2,3,4,Belmont Cragin,26,8,170311912001013,-87.756842903463394,41.920150047038369,"5252 W Palmer St
(41.920150047038, -87.75684290346)"
U23241,609924,FORT DEARBORN,9025 S Throop St,District,Network 11,Network 11,Network 11,3400,170993000774,3400,150162990252206,23241,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,21,73,Washington Heights,14,27,1,Auburn Gresham,5,4,170317302012009,-87.655481160394245,41.72967267505922,"9025 S Throop St
(41.729672675059, -87.65548116039)"
U23251,609925,KELLMAN,3030 W Arthington St,District,Network 5,Network 5,Network 5,3410,170993000760,3410,150162990252892,23251,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,2,27,East Garfield Park,5,9,7,Garfield - West Humboldt,20,2,170312718001007,-87.702162904528549,41.870167717556939,"3030 W Arthington St
(41.870167717556, -87.70216290452)"
U29081,609926,FRANKLIN,225 W Evergreen Ave,District,Network 4,Network 4,Network 4,3420,170993000777,3420,150162990252207,29081,CPS,Regular,"District, non-alternative",ES,District,,ES,K-8th,Magnet||Fine_Performing_Arts||Specific_Aptitude||,43,8,Near North Side,6,12,7,Lincoln Park,29,2,170310803001007,-87.635512810295154,41.906599990449855,"225 W Evergreen Ave
(41.906599990449, -87.63551281029)"
U23261,609927,FOSTER PARK,8530 S Wood St,District,Network 11,Network 11,Network 11,3430,170993001186,3430,150162990252618,23261,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,18,71,Auburn Gresham,18,36,1,Auburn Gresham,5,3,170317112003007,-87.668099311884703,41.738425477807695,"8530 S Wood St
(41.738425477807, -87.66809931188)"
U23271,609928,FULLER,4214 S St Lawrence Ave,District,Network 9,Network 9,AUSL,3440,170993000778,3440,150162990252209,23271,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,4,38,Grand Boulevard,13,26,1,Bronzeville,15,3,170313801001027,-87.611784042732367,41.818003403743525,"4214 S St Lawrence Ave
(41.818003403743, -87.61178404273)"
U23281,609929,FULTON,5300 S Hermitage Ave,District,Network 11,Network 11,Network 11,3450,170993000780,3450,150162990252210,23281,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,16,61,New City,3,6,7,Englewood,4,11,170316118002004,-87.668435881388703,41.797580271175228,"5300 S Hermitage Ave
(41.797580271175, -87.66843588138)"
U23291,609930,FUNSTON,2010 N Central Park Ave,District,Network 4,Network 4,Network 4,3460,170993000781,3460,150162990252211,23291,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,26,22,Logan Square,2,3,4,Logan,9,8,170312209012008,-87.716891664934437,41.917616514391057,"2010 N Central Park Ave
(41.917616514391, -87.71689166493)"
U31081,609933,GALE,1631 W Jonquil Ter,District,Network 2,Network 2,Network 2,3480,170993000782,3480,150162990252212,31081,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,49,1,Rogers Park,7,14,9,Ravenswood,30,13,170310101002011,-87.671938976052999,42.021090558149112,"1631 W Jonquil Ter
(42.021090558149, -87.67193897605)"
U29091,609935,GALLISTEL,10347 S Ewing Ave,District,Network 13,Network 13,Network 13,3490,170993000783,3490,150162990252213,29091,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,10,52,East Side,13,25,2,Far East Side,2,4,170315204004004,-87.535175306203129,41.706800999824054,"10347 S Ewing Ave
(41.706800999824, -87.53517530620)"
U23301,609937,GARVY,5225 N Oak Park Ave,District,Network 1,Network 1,Network 1,3510,170993000784,3510,150162990252214,23301,CPS,Regular,"District, non-alternative",ES,District,,ES,K-8th,NA||,41,10,Norwood Park,10,19,5,Sauganash,28,9,170311006002038,-87.796235113469393,41.9763516641626,"5225 N Oak Park Ave
(41.976351664162, -87.79623511346)"
U23311,609938,GARY,3740 W 31st St,District,Network 7,Network 7,Network 7,3520,170993000785,3520,150162990252215,23311,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,22,30,South Lawndale,12,24,4,Pilsen - Little Village,16,7,170313017021006,-87.718696635233485,41.83706515212112,"3740 W 31st St
(41.837065152121, -87.71869663523)"
U23321,609939,GILLESPIE,9301 S State St,District,Network 12,Network 12,Network 12,3530,170993000816,3530,150162990252236,23321,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,6,49,Roseland,17,34,1,Chatham,12,4,170314903002011,-87.62371943794659,41.725332279496094,"9301 S State St
(41.725332279496, -87.62371943794)"
U29111,609941,RANDOLPH,7316 S Hoyne Ave,District,Network 11,Network 11,Network 11,3550,170993000769,3550,150162990252807,29111,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,17,67,West Englewood,16,31,1,Englewood,4,3,170316720004008,-87.675965513701371,41.760614127954248,"7316 S Hoyne Ave
(41.760614127954, -87.67596551370)"
U23341,609942,GOETHE,2236 N Rockwell St,District,Network 4,Network 4,Network 4,3560,170993000794,3560,150162990252220,23341,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,1,22,Logan Square,20,39,4,Logan,9,8,170312214001005,-87.692899695751834,41.922831007689631,"2236 N Rockwell St
(41.922831007689, -87.69289969575)"
U23351,609943,OWENS,12302 S State St,District,Network 13,Network 13,Network 13,3570,170993000796,3570,150162990252222,23351,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,STEM||,9,53,West Pullman,15,29,2,Far South Side,22,5,170315305021000,-87.622545661123908,41.670617540184132,"12302 S State St
(41.670617540184, -87.62254566112)"
U23361,609944,GRISSOM,12810 S Escanaba Ave,District,Network 13,Network 13,Network 13,3580,170993000808,3580,150162990252622,23361,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,10,55,Hegewisch,17,33,2,Far East Side,2,4,170315502001025,-87.553306709737925,41.662480998961996,"12810 S Escanaba Ave
(41.662480998962, -87.55330670973)"
U23371,609945,GOUDY,5120 N Winthrop Ave,District,Network 2,Network 2,Network 2,3590,170993000797,3590,150162990252223,23371,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,48,3,Uptown,7,13,9,Ravenswood,30,10,170310312003001,-87.657912492937299,41.975816530624698,"5120 N Winthrop Ave
(41.975816530624, -87.65791249293)"
U23391,609947,GRAHAM,4436 S Union Ave,District,Network 6,Network 6,Network 6,3600,170993000800,3600,150162990252224,23391,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,11,61,New City,3,6,3,Bridgeport - Chinatown,18,11,170318426004008,-87.643344235282754,41.813303729541005,"4436 S Union Ave
(41.813303729541, -87.64334423528)"
U23401,609949,"GRAY, W",3730 N Laramie Ave,District,Network 1,Network 1,Network 1,3620,170993000803,3620,150162990252226,23401,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,38,15,Portage Park,20,39,4,Albany Irving,27,12,170311507002000,-87.757115598780302,41.948763579648947,"3730 N Laramie Ave
(41.948763579648, -87.75711559878)"
U23411,609950,ORTIZ DE DOMINGUEZ,3000 S Lawndale Ave,District,Network 7,Network 7,Network 7,3630,170993001610,3630,150162990252898,23411,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,22,30,South Lawndale,12,24,4,Pilsen - Little Village,16,7,170313017021006,-87.717190320637272,41.838790520524313,"3000 S Lawndale Ave
(41.838790520524, -87.71719032063)"
U23421,609951,ARIEL,1119 E 46th St,District,Network 9,Network 9,Network 9,3640,170993001607,3640,150162990252895,23421,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Early_Childhood_Program||,4,39,Kenwood,13,25,7,Bronzeville,15,3,170313902001006,-87.5975029314137,41.811173462220161,"1119 E 46th St
(41.811173462220, -87.59750293141)"
U23431,609952,GREENE,3525 S Honore St,District,Network 8,Network 8,Network 8,3650,170993000806,3650,150162990252229,23431,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,11,59,Mckinley Park,1,2,3,McKinley Park,17,7,170315906001000,-87.671492369776246,41.829669281787346,"3525 S Honore St
(41.829669281787, -87.67149236977)"
U23441,609954,GREGORY,3715 W Polk St,District,Network 5,Network 5,Network 5,3660,170993000807,3660,150162990252230,23441,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,24,27,East Garfield Park,5,9,7,Garfield - West Humboldt,20,2,170312705001038,-87.718666128749859,41.870742162889066,"3715 W Polk St
(41.870742162889, -87.71866612874)"
U23451,609955,GRESHAM,8524 S Green St,District,Network 11,Network 11,Network 11,3670,170993000811,3670,150162990252231,23451,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,21,71,Auburn Gresham,14,27,1,Auburn Gresham,5,4,170317110002014,-87.645025237855151,41.738920158149575,"8524 S Green St
(41.738920158149, -87.64502523785)"
U23461,609956,GRIMES,5450 W 64th Pl,District,Network 10,Network 10,Network 10,3680,170993000812,3680,150162990252232,23461,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,13,64,Clearing,11,22,3,MDW,7,11,170316407004016,-87.75880329372346,41.775464261819963,"5450 W 64th Pl
(41.77546426182, -87.75880329372)"
U29121,609958,GUNSAULUS,4420 S Sacramento Ave,District,Network 8,Network 8,Network 8,3690,170993000745,3690,150162990252811,29121,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,14,58,Brighton Park,1,1,4,McKinley Park,17,7,170315805022008,-87.699364185178538,41.813007370292141,"4420 S Sacramento Ave
(41.813007370292, -87.69936418517)"
U23481,609959,HAINES,247 W 23rd Pl,District,Network 6,Network 6,Network 6,3700,170993000815,3700,150162990252235,23481,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,25,34,Armour Square,1,2,7,Bridgeport - Chinatown,18,2,170318411002017,-87.633806331507344,41.849958315815293,"247 W 23rd Pl
(41.849958315815, -87.63380633150)"
U23491,609960,HALE,6140 S Melvina Ave,District,Network 10,Network 10,Network 10,3710,170993000819,3710,150162990252239,23491,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,23,64,Clearing,11,22,3,MDW,7,11,170316403006018,-87.776578709118368,41.780191732341137,"6140 S Melvina Ave
(41.780191732341, -87.77657870911)"
U31101,609961,HEROES,8344 S Commercial Ave,District,Network 12,Network 12,Network 12,3720,170993001128,3720,150162990252823,31101,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,10,46,South Chicago,13,26,2,South Shore,11,4,170314603023000,-87.551861719081884,41.743753083744643,"8344 S Commercial Ave
(41.743753083744, -87.55186171908)"
U23501,609963,HAMILTON,1650 W Cornelia Ave,District,Network 4,Network 4,Network 4,3730,170993000822,3730,150162990252240,23501,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,32,6,Lake View,6,11,5,Lincoln Park,29,12,170318319002014,-87.670865373471699,41.945219654610419,"1650 W Cornelia Ave
(41.945219654610, -87.67086537347)"
U23511,609964,HAMLINE,4747 S Bishop St,District,Network 8,Network 8,Network 8,3740,170993000823,3740,150162990252241,23511,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,20,61,New City,3,6,7,McKinley Park,17,7,170316112001002,-87.661174659418577,41.807241557940621,"4747 S Bishop St
(41.807241557940, -87.66117465941)"
U23531,609966,HAMMOND,2819 W 21st Pl,District,Network 7,Network 7,OS4,3750,170993000824,3750,150162990252242,23531,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,12,30,South Lawndale,11,21,4,Pilsen - Little Village,16,7,170318407001011,-87.696243300581898,41.852719134798015,"2819 W 21st Pl
(41.852719134798, -87.69624330058)"
U23541,609967,FINKL,2332 S Western Ave,District,Network 7,Network 7,Network 7,3760,170993001351,3760,150162990252893,23541,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Early_Childhood_Program||,25,31,Lower West Side,1,2,4,Pilsen - Little Village,16,2,170318413002002,-87.685667843136258,41.849214905900375,"2332 S Western Ave
(41.849214905900, -87.68566784313)"
U23551,609968,MCAULIFFE,1841 N Springfield Ave,District,Network 4,Network 4,Network 4,3770,170993005547,3770,150162990252877,23551,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,30,20,Hermosa,2,4,4,Logan,9,8,170318312001009,-87.7239311319194,41.9148163418891,"1841 N Springfield Ave
(41.914816341889, -87.72393113191)"
U23561,609969,HARTE,1556 E 56th St,District,Network 9,Network 9,Network 9,3780,170993000826,3780,150162990252244,23561,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-7th,NA||,5,41,Hyde Park,13,25,1,Hyde Park,14,3,170314110003003,-87.58685459676876,41.793447244128096,"1556 E 56th St
(41.793447244128, -87.58685459676)"
U23581,609971,HARVARD,7525 S Harvard,District,Network 11,Network 11,AUSL,3800,170993000830,3800,150162990252246,23581,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,17,69,Greater Grand Crossing,16,31,1,Auburn Gresham,5,3,170316912001001,-87.632736873824882,41.757340542294109,"7525 S Harvard
(41.757340542294, -87.63273687382)"
U23591,609972,HAUGAN,4540 N Hamlin Ave,District,Network 1,Network 1,Network 1,3810,170993000831,3810,150162990252247,23591,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,39,14,Albany Park,20,40,4,Albany Irving,27,12,170311406023012,-87.723128035182512,41.964028709554931,"4540 N Hamlin Ave
(41.964028709554, -87.72312803518)"
U23611,609973,ZAPATA,2728 S Kostner Ave,District,Network 7,Network 7,Network 7,3820,170993001609,3820,150162990252897,23611,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,22,30,South Lawndale,12,24,4,Pilsen - Little Village,16,7,170313018012023,-87.73431332420158,41.84139380436649,"2728 S Kostner Ave
(41.841393804366, -87.73431332420)"
U29131,609974,HAWTHORNE,3319 N Clifton Ave,District,Network 4,Network 4,Network 4,3830,170993000832,3830,150162990252249,29131,CPS,Regular,"District, non-alternative",ES,District,,ES,K-8th,Magnet||Scholastic_Academy||Specific_Aptitude||,44,6,Lake View,6,12,5,Lincoln Park,29,10,170310622002010,-87.657708876914796,41.942275488937725,"3319 N Clifton Ave
(41.942275488937, -87.65770887691)"
U31111,609975,HAY,1018 N Laramie Ave,District,Network 3,Network 3,Network 3,3840,170993001193,3840,150162990252636,31111,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,37,25,Austin,4,8,7,Austin,25,1,170312512004019,-87.755813253119996,41.899171356084906,"1018 N Laramie Ave
(41.899171356084, -87.75581325312)"
U23621,609976,HAYT,1518 W Granville Ave,District,Network 2,Network 2,Network 2,3850,170993000834,3850,150162990252252,23621,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,40,77,Edgewater,7,13,9,Ravenswood,30,10,170310302004021,-87.668503774485913,41.994540886747245,"1518 W Granville Ave
(41.994540886747, -87.66850377448)"
U23631,609977,WOODLAWN,6657 S Kimbark Ave,District,Network 9,Network 9,Network 9,3860,170993001615,3860,150162990252903,23631,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,5,42,Woodlawn,13,26,1,Woodlawn,13,3,170318344002014,-87.594391995998933,41.773365531999708,"6657 S Kimbark Ave
(41.773365531999, -87.59439199599)"
U23641,609978,SMITH,744 E 103rd St,District,Network 13,Network 13,Network 13,3870,170993000928,3870,150162990252768,23641,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,8,50,Pullman,17,34,2,Far South Side,22,4,170315001004030,-87.60466040848118,41.707557617420115,"744 E 103rd St
(41.707557617420, -87.60466040848)"
U23651,609979,HEALY,3010 S Parnell Ave,District,Network 6,Network 6,Network 6,3880,170993000835,3880,150162990252254,23651,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,11,60,Bridgeport,1,2,3,Bridgeport - Chinatown,18,11,170318401002013,-87.640340750060531,41.839594856260881,"3010 S Parnell Ave
(41.839594856260, -87.64034075006)"
U23671,609981,HEARST,4640 S Lamon Ave,District,Network 10,Network 10,Network 10,3890,170993000836,3890,150162990252255,23671,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,23,56,Garfield Ridge,1,1,3,MDW,7,11,170315602003024,-87.745726057235785,41.808175000254657,"4640 S Lamon Ave
(41.808175000254, -87.74572605723)"
U23681,609983,HEDGES,4747 S Winchester Ave,District,Network 8,Network 8,Network 8,3900,170993000837,3900,150162990252256,23681,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,20,61,New City,1,2,3,McKinley Park,17,7,170316114003005,-87.673327259361457,41.807112131998139,"4747 S Winchester Ave
(41.807112131998, -87.67332725936)"
U23711,609985,HEFFERAN,4409 W Wilcox St,District,Network 5,Network 5,Network 5,3910,170993000840,3910,150162990252257,23711,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,STEM||,28,26,West Garfield Park,5,10,7,Garfield - West Humboldt,20,1,170312605001007,-87.735801893961508,41.878664647280232,"4409 W Wilcox St
(41.878664647280, -87.73580189396)"
U23721,609986,HENDERSON,5650 S Wolcott Ave,District,Network 11,Network 11,Network 11,3920,170993000842,3920,150162990252258,23721,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,15,67,West Englewood,3,6,7,Englewood,4,2,170316704001024,-87.671887306862359,41.790591287243515,"5650 S Wolcott Ave
(41.790591287243, -87.67188730686)"
U31121,609987,HENDRICKS,4316 S Princeton Ave,District,Network 9,Network 9,Network 9,3930,170993000817,3930,150162990252259,31121,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,NA||,3,37,Fuller Park,3,6,7,Bronzeville,15,2,170318355002009,-87.63366447700534,41.815787751920695,"4316 S Princeton Ave
(41.815787751920, -87.63366447700)"
